Origin,Destination,FlightDate,FlightType,FareType,DollarFare,DollarTax,PointsFare,PointsTax,IsDomesticRoute,IsPrivateFare
RSW,DCA,1/25/2018,NONSTOP,LOWEST,99.2,20.13,0,0,1,0
RSW,DCA,1/25/2018,NONSTOP,POINTS,99.2,20.13,6300,5.6,1,0
TPA,BOS,1/25/2018,NONSTOP,LOWEST,108.2,20.76,0,0,1,0
TPA,BOS,1/25/2018,NONSTOP,POINTS,108.2,20.76,7000,5.6,1,0
DFW,BOS,1/25/2018,NONSTOP,LOWEST,82.2,18.94,0,0,1,0
DFW,BOS,1/25/2018,NONSTOP,POINTS,82.2,18.94,5100,5.6,1,0
PWM,JFK,1/25/2018,NONSTOP,LOWEST,48.2,16.57,0,0,1,0
PWM,JFK,1/25/2018,NONSTOP,POINTS,48.2,16.57,2600,5.6,1,0
MCO,CUN,1/25/2018,NONSTOP,LOWEST,158.82,54.82,0,0,0,0
MCO,CUN,1/25/2018,NONSTOP,POINTS,158.82,54.82,7800,32.32,0,0
SRQ,JFK,1/25/2018,NONSTOP,LOWEST,88.2,19.36,0,0,1,0
SRQ,JFK,1/25/2018,NONSTOP,POINTS,88.2,19.36,5500,5.6,1,0
SJU,TPA,1/25/2018,NONSTOP,LOWEST,97.1,28.1,0,0,1,0
SJU,TPA,1/25/2018,NONSTOP,POINTS,97.1,28.1,5200,5.6,1,0
SAN,BOS,1/25/2018,NONSTOP,LOWEST,128.2,22.15,0,0,1,0
SAN,BOS,1/25/2018,NONSTOP,POINTS,128.2,22.15,8500,5.6,1,0
JAX,BOS,1/25/2018,NONSTOP,LOWEST,98.2,20.06,0,0,1,0
JAX,BOS,1/25/2018,NONSTOP,POINTS,98.2,20.06,6300,5.6,1,0
FLL,PVD,1/25/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
FLL,PVD,1/25/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
MCO,ALB,1/25/2018,NONSTOP,LOWEST,88.2,19.36,0,0,1,0
MCO,ALB,1/25/2018,NONSTOP,POINTS,88.2,19.36,5500,5.6,1,0
JFK,BOS,1/25/2018,NONSTOP,LOWEST,48.2,16.57,0,0,1,0
JFK,BOS,1/25/2018,NONSTOP,POINTS,48.2,16.57,2600,5.6,1,0
NAS,FLL,1/25/2018,NONSTOP,LOWEST,172.59,122.59,0,0,0,0
NAS,FLL,1/25/2018,NONSTOP,POINTS,172.59,122.59,3800,99.09,0,0
SDQ,FLL,1/25/2018,NONSTOP,LOWEST,190.76,101.76,0,0,0,0
SDQ,FLL,1/25/2018,NONSTOP,POINTS,190.76,101.76,6600,62.26,0,0
RSW,HPN,1/25/2018,NONSTOP,LOWEST,143.98,23.25,0,0,1,0
RSW,HPN,1/25/2018,NONSTOP,POINTS,143.98,23.25,9700,5.6,1,0
JFK,LAX,1/25/2018,NONSTOP,LOWEST,143.2,23.2,0,0,1,0
JFK,LAX,1/25/2018,NONSTOP,POINTS,143.2,23.2,9600,5.6,1,0
BOS,DCA,1/25/2018,NONSTOP,LOWEST,78.19,18.66,0,0,1,0
BOS,DCA,1/25/2018,NONSTOP,POINTS,78.19,18.66,4800,5.6,1,0
BOS,ACK,1/25/2018,NONSTOP,LOWEST,169,21.19,0,0,1,0
FLL,SJU,1/25/2018,NONSTOP,LOWEST,87.1,28.1,0,0,1,0
FLL,SJU,1/25/2018,NONSTOP,POINTS,87.1,28.1,4400,5.6,1,0
PIT,BOS,1/25/2018,NONSTOP,LOWEST,78.19,18.66,0,0,1,0
PIT,BOS,1/25/2018,NONSTOP,POINTS,78.19,18.66,4800,5.6,1,0
JAX,FLL,1/25/2018,NONSTOP,LOWEST,53.2,16.92,0,0,1,0
JAX,FLL,1/25/2018,NONSTOP,POINTS,53.2,16.92,2900,5.6,1,0
LGB,AUS,1/25/2018,NONSTOP,LOWEST,94.2,19.78,0,0,1,0
LGB,AUS,1/25/2018,NONSTOP,POINTS,94.2,19.78,6000,5.6,1,0
CUN,JFK,1/25/2018,NONSTOP,LOWEST,216.69,62.69,0,0,0,0
CUN,JFK,1/25/2018,NONSTOP,POINTS,216.69,62.69,11500,32.99,0,0
FLL,SJO,1/25/2018,NONSTOP,LOWEST,241.58,44.58,0,0,0,0
FLL,SJO,1/25/2018,NONSTOP,POINTS,241.58,44.58,14600,22.08,0,0
FLL,HOG,1/25/2018,NONSTOP,LOWEST,138.1,53.1,0,0,0,0
FLL,HOG,1/25/2018,NONSTOP,POINTS,138.1,53.1,6300,30.6,0,0
EWR,TPA,1/25/2018,NONSTOP,LOWEST,104.2,20.48,0,0,1,0
EWR,TPA,1/25/2018,NONSTOP,POINTS,104.2,20.48,6700,5.6,1,0
PAP,JFK,1/25/2018,NONSTOP,LOWEST,222.36,114.36,0,0,0,0
PAP,JFK,1/25/2018,NONSTOP,POINTS,222.36,114.36,8000,90.86,0,0
SJU,SDQ,1/25/2018,NONSTOP,LOWEST,101.4,41.4,0,0,0,0
SJU,SDQ,1/25/2018,NONSTOP,POINTS,101.4,41.4,4500,36.9,0,0
CHS,BOS,1/25/2018,NONSTOP,LOWEST,93.2,19.71,0,0,1,0
CHS,BOS,1/25/2018,NONSTOP,POINTS,93.2,19.71,5900,5.6,1,0
CMW,FLL,1/25/2018,NONSTOP,LOWEST,104.46,59.46,0,0,0,0
CMW,FLL,1/25/2018,NONSTOP,POINTS,104.46,59.46,3400,35.96,0,0
AUS,MCO,1/25/2018,NONSTOP,LOWEST,108.2,20.76,0,0,1,0
AUS,MCO,1/25/2018,NONSTOP,POINTS,108.2,20.76,7000,5.6,1,0
SJU,BOS,1/25/2018,NONSTOP,LOWEST,162.1,28.1,0,0,1,0
SJU,BOS,1/25/2018,NONSTOP,POINTS,162.1,28.1,10000,5.6,1,0
SFO,LGB,1/25/2018,NONSTOP,LOWEST,39.2,15.94,0,0,1,0
SFO,LGB,1/25/2018,NONSTOP,POINTS,39.2,15.94,1900,5.6,1,0
SJU,EWR,1/25/2018,NONSTOP,LOWEST,130.1,28.1,0,0,1,0
SJU,EWR,1/25/2018,NONSTOP,POINTS,130.1,28.1,7600,5.6,1,0
FLL,ALB,1/25/2018,NONSTOP,LOWEST,92.98,19.7,0,0,1,0
FLL,ALB,1/25/2018,NONSTOP,POINTS,92.98,19.7,5900,5.6,1,0
BOG,FLL,1/25/2018,NONSTOP,LOWEST,223.86,119.86,0,0,0,0
BOG,FLL,1/25/2018,NONSTOP,POINTS,223.86,119.86,7800,76.56,0,0
PBI,DCA,1/25/2018,NONSTOP,LOWEST,89.2,19.43,0,0,1,0
PBI,DCA,1/25/2018,NONSTOP,POINTS,89.2,19.43,5600,5.6,1,0
DCA,CHS,1/25/2018,NONSTOP,LOWEST,76.2,18.53,0,0,1,0
DCA,CHS,1/25/2018,NONSTOP,POINTS,76.2,18.53,4600,5.6,1,0
DCA,TPA,1/25/2018,NONSTOP,LOWEST,136.2,22.71,0,0,1,0
DCA,TPA,1/25/2018,NONSTOP,POINTS,136.2,22.71,9100,5.6,1,0
EWR,BOS,1/25/2018,NONSTOP,LOWEST,48.2,16.57,0,0,1,0
EWR,BOS,1/25/2018,NONSTOP,POINTS,48.2,16.57,2600,5.6,1,0
PUJ,SJU,1/25/2018,NONSTOP,LOWEST,130.26,77.26,0,0,0,0
PUJ,SJU,1/25/2018,NONSTOP,POINTS,130.26,77.26,4000,62.26,0,0
MBJ,FLL,1/25/2018,NONSTOP,LOWEST,138.2,107.2,0,0,0,0
MBJ,FLL,1/25/2018,NONSTOP,POINTS,138.2,107.2,2300,80.5,0,0
SAV,BOS,1/25/2018,NONSTOP,LOWEST,93.2,19.71,0,0,1,0
SAV,BOS,1/25/2018,NONSTOP,POINTS,93.2,19.71,5900,5.6,1,0
SEA,BOS,1/25/2018,NONSTOP,LOWEST,118.2,21.46,0,0,1,0
SEA,BOS,1/25/2018,NONSTOP,POINTS,118.2,21.46,7800,5.6,1,0
JFK,PWM,1/25/2018,NONSTOP,LOWEST,48.2,16.57,0,0,1,0
JFK,PWM,1/25/2018,NONSTOP,POINTS,48.2,16.57,2600,5.6,1,0
SNU,FLL,1/25/2018,NONSTOP,LOWEST,102.46,59.46,0,0,0,0
SNU,FLL,1/25/2018,NONSTOP,POINTS,102.46,59.46,3200,35.96,0,0
SAN,JFK,1/25/2018,NONSTOP,LOWEST,140.2,22.99,0,0,1,0
SAN,JFK,1/25/2018,NONSTOP,POINTS,140.2,22.99,9400,5.6,1,0
MCO,BUF,1/25/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
MCO,BUF,1/25/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
SJU,BDL,1/25/2018,NONSTOP,LOWEST,177.1,28.1,0,0,1,0
SJU,BDL,1/25/2018,NONSTOP,POINTS,177.1,28.1,11100,5.6,1,0
BUF,BOS,1/25/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
BUF,BOS,1/25/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
FLL,MEX,1/25/2018,NONSTOP,LOWEST,94.82,54.82,0,0,0,0
FLL,MEX,1/25/2018,NONSTOP,POINTS,94.82,54.82,3000,32.32,0,0
RSW,BDL,1/25/2018,NONSTOP,LOWEST,83.2,19.01,0,0,1,0
RSW,BDL,1/25/2018,NONSTOP,POINTS,83.2,19.01,5200,5.6,1,0
MCO,ORH,1/25/2018,NONSTOP,LOWEST,103.2,20.41,0,0,1,0
MCO,ORH,1/25/2018,NONSTOP,POINTS,103.2,20.41,6600,5.6,1,0
FLL,PAP,1/25/2018,NONSTOP,LOWEST,115.6,40.6,0,0,0,0
FLL,PAP,1/25/2018,NONSTOP,POINTS,115.6,40.6,5600,18.1,0,0
SJO,MCO,1/25/2018,NONSTOP,LOWEST,256.61,79.61,0,0,0,0
SJO,MCO,1/25/2018,NONSTOP,POINTS,256.61,79.61,13200,47.21,0,0
POP,JFK,1/25/2018,NONSTOP,LOWEST,491.66,147.66,0,0,0,0
POP,JFK,1/25/2018,NONSTOP,POINTS,491.66,147.66,27600,62.26,0,0
AUA,BOS,1/25/2018,NONSTOP,LOWEST,231.96,71.96,0,0,0,0
AUA,BOS,1/25/2018,NONSTOP,POINTS,231.96,71.96,11900,48.46,0,0
AUS,JFK,1/25/2018,NONSTOP,LOWEST,98.2,20.06,0,0,1,0
AUS,JFK,1/25/2018,NONSTOP,POINTS,98.2,20.06,6300,5.6,1,0
CUN,FLL,1/25/2018,NONSTOP,LOWEST,94.99,57.99,0,0,0,0
CUN,FLL,1/25/2018,NONSTOP,POINTS,97.09,58.09,2900,32.99,0,0
CTG,JFK,1/25/2018,NONSTOP,LOWEST,250.26,128.26,0,0,0,0
CTG,JFK,1/25/2018,NONSTOP,POINTS,250.26,128.26,9100,81.56,0,0
MCO,SWF,1/25/2018,NONSTOP,LOWEST,103.2,20.41,0,0,1,0
MCO,SWF,1/25/2018,NONSTOP,POINTS,103.2,20.41,6600,5.6,1,0
BDL,TPA,1/25/2018,NONSTOP,LOWEST,98.2,20.06,0,0,1,0
BDL,TPA,1/25/2018,NONSTOP,POINTS,98.2,20.06,6300,5.6,1,0
MCO,MBJ,1/25/2018,NONSTOP,LOWEST,149.1,72.1,0,0,0,0
MCO,MBJ,1/25/2018,NONSTOP,POINTS,149.1,72.1,5800,49.6,0,0
DCA,JAX,1/25/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
DCA,JAX,1/25/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
NAS,JFK,1/25/2018,NONSTOP,LOWEST,372.59,122.59,0,0,0,0
NAS,JFK,1/25/2018,NONSTOP,POINTS,372.59,122.59,18600,99.09,0,0
CUN,BOS,1/25/2018,NONSTOP,LOWEST,135.49,59.49,0,0,0,0
CUN,BOS,1/25/2018,NONSTOP,POINTS,135.49,59.49,5700,32.99,0,0
FLL,BNA,1/25/2018,NONSTOP,LOWEST,82.2,18.94,0,0,1,0
FLL,BNA,1/25/2018,NONSTOP,POINTS,82.2,18.94,5100,5.6,1,0
BDA,BOS,1/25/2018,NONSTOP,LOWEST,199.96,134.96,0,0,0,0
BDA,BOS,1/25/2018,NONSTOP,POINTS,199.96,134.96,4900,111.46,0,0
UVF,JFK,1/25/2018,NONSTOP,LOWEST,285.06,115.06,0,0,0,0
UVF,JFK,1/25/2018,NONSTOP,POINTS,285.06,115.06,12600,78.76,0,0
FLL,BGI,1/25/2018,NONSTOP,LOWEST,113.6,29.6,0,0,0,0
FLL,BGI,1/25/2018,NONSTOP,POINTS,113.6,29.6,6300,7.1,0,0
HPN,MCO,1/25/2018,NONSTOP,LOWEST,96.98,19.98,0,0,1,0
HPN,MCO,1/25/2018,NONSTOP,POINTS,96.98,19.98,6200,5.6,1,0
FLL,ORH,1/25/2018,NONSTOP,LOWEST,93.2,19.71,0,0,1,0
FLL,ORH,1/25/2018,NONSTOP,POINTS,93.2,19.71,5900,5.6,1,0
FLL,RDU,1/25/2018,NONSTOP,LOWEST,78.19,18.66,0,0,1,0
FLL,RDU,1/25/2018,NONSTOP,POINTS,78.19,18.66,4800,5.6,1,0
HAV,JFK,1/25/2018,NONSTOP,LOWEST,149.46,59.46,0,0,0,0
HAV,JFK,1/25/2018,NONSTOP,POINTS,149.46,59.46,6700,35.96,0,0
MCO,PVD,1/25/2018,NONSTOP,LOWEST,88.2,19.36,0,0,1,0
MCO,PVD,1/25/2018,NONSTOP,POINTS,88.2,19.36,5500,5.6,1,0
EWR,STI,1/25/2018,NONSTOP,LOWEST,162.4,59.4,0,0,0,0
EWR,STI,1/25/2018,NONSTOP,POINTS,162.4,59.4,7700,36.9,0,0
DCA,BOS,1/25/2018,NONSTOP,LOWEST,78.19,18.66,0,0,1,0
DCA,BOS,1/25/2018,NONSTOP,POINTS,78.19,18.66,4800,5.6,1,0
JFK,SAV,1/25/2018,NONSTOP,LOWEST,53.2,16.92,0,0,1,0
JFK,SAV,1/25/2018,NONSTOP,POINTS,53.2,16.92,2900,5.6,1,0
JFK,HOU,1/25/2018,NONSTOP,LOWEST,68.2,17.97,0,0,1,0
JFK,HOU,1/25/2018,NONSTOP,POINTS,68.2,17.97,4000,5.6,1,0
JFK,MSY,1/25/2018,NONSTOP,LOWEST,178.2,25.64,0,0,1,0
JFK,MSY,1/25/2018,NONSTOP,POINTS,178.2,25.64,12200,5.6,1,0
BOS,JAX,1/25/2018,NONSTOP,LOWEST,98.2,20.06,0,0,1,0
BOS,JAX,1/25/2018,NONSTOP,POINTS,98.2,20.06,6300,5.6,1,0
LGB,SEA,1/25/2018,NONSTOP,LOWEST,71.2,18.18,0,0,1,0
LGB,SEA,1/25/2018,NONSTOP,POINTS,71.2,18.18,4300,5.6,1,0
HPN,TPA,1/25/2018,NONSTOP,LOWEST,133.2,22.5,0,0,1,0
HPN,TPA,1/25/2018,NONSTOP,POINTS,133.2,22.5,8900,5.6,1,0
MSY,BOS,1/25/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
MSY,BOS,1/25/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
TPA,SJU,1/25/2018,NONSTOP,LOWEST,97.1,28.1,0,0,1,0
TPA,SJU,1/25/2018,NONSTOP,POINTS,97.1,28.1,5200,5.6,1,0
RSW,EWR,1/25/2018,NONSTOP,LOWEST,107.2,20.69,0,0,1,0
RSW,EWR,1/25/2018,NONSTOP,POINTS,107.2,20.69,6900,5.6,1,0
AUA,JFK,1/25/2018,NONSTOP,LOWEST,606.96,71.96,0,0,0,0
AUA,JFK,1/25/2018,NONSTOP,POINTS,606.96,71.96,51000,48.46,0,0
FLL,BUF,1/25/2018,NONSTOP,LOWEST,80.21,18.81,0,0,1,0
FLL,BUF,1/25/2018,NONSTOP,POINTS,80.21,18.81,4900,5.6,1,0
BGI,JFK,1/25/2018,NONSTOP,LOWEST,223.76,88.76,0,0,0,0
BGI,JFK,1/25/2018,NONSTOP,POINTS,223.76,88.76,10000,41.66,0,0
SRQ,BOS,1/25/2018,NONSTOP,LOWEST,122.98,21.79,0,0,1,0
SRQ,BOS,1/25/2018,NONSTOP,POINTS,122.98,21.79,8100,5.6,1,0
BDL,PBI,1/25/2018,NONSTOP,LOWEST,113.2,21.11,0,0,1,0
BDL,PBI,1/25/2018,NONSTOP,POINTS,113.2,21.11,7400,5.6,1,0
CUN,MCO,1/25/2018,NONSTOP,LOWEST,108.49,58.49,0,0,0,0
CUN,MCO,1/25/2018,NONSTOP,POINTS,108.49,58.49,3800,32.99,0,0
SJU,STX,1/25/2018,NONSTOP,LOWEST,55.1,10.1,0,0,1,0
SJU,STX,1/25/2018,NONSTOP,POINTS,55.1,10.1,3400,5.6,1,0
BOS,PIT,1/25/2018,NONSTOP,LOWEST,78.19,18.66,0,0,1,0
BOS,PIT,1/25/2018,NONSTOP,POINTS,78.19,18.66,4800,5.6,1,0
PHL,FLL,1/25/2018,NONSTOP,LOWEST,58.2,17.27,0,0,1,0
PHL,FLL,1/25/2018,NONSTOP,POINTS,58.2,17.27,3300,5.6,1,0
JFK,BUF,1/25/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
JFK,BUF,1/25/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
SXM,JFK,1/25/2018,NONSTOP,LOWEST,221.87,86.87,0,0,0,0
SXM,JFK,1/25/2018,NONSTOP,POINTS,221.87,86.87,10000,63.37,0,0
LGB,JFK,1/25/2018,NONSTOP,LOWEST,128.2,22.15,0,0,1,0
LGB,JFK,1/25/2018,NONSTOP,POINTS,128.2,22.15,8500,5.6,1,0
IAD,BOS,1/25/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
IAD,BOS,1/25/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
HOG,FLL,1/25/2018,NONSTOP,LOWEST,99.46,59.46,0,0,0,0
HOG,FLL,1/25/2018,NONSTOP,POINTS,99.46,59.46,3000,35.96,0,0
LIR,JFK,1/25/2018,NONSTOP,LOWEST,282.93,79.93,0,0,0,0
LIR,JFK,1/25/2018,NONSTOP,POINTS,282.93,79.93,15100,46.23,0,0
MCO,RIC,1/25/2018,NONSTOP,LOWEST,98.2,20.06,0,0,1,0
MCO,RIC,1/25/2018,NONSTOP,POINTS,98.2,20.06,6300,5.6,1,0
LGB,OAK,1/25/2018,NONSTOP,LOWEST,48.2,16.57,0,0,1,0
LGB,OAK,1/25/2018,NONSTOP,POINTS,48.2,16.57,2600,5.6,1,0
RSW,JFK,1/25/2018,NONSTOP,LOWEST,113.2,21.11,0,0,1,0
RSW,JFK,1/25/2018,NONSTOP,POINTS,113.2,21.11,7400,5.6,1,0
BOS,LGA,1/25/2018,NONSTOP,LOWEST,48.2,16.57,0,0,1,0
BOS,LGA,1/25/2018,NONSTOP,POINTS,48.2,16.57,2600,5.6,1,0
CHS,DCA,1/25/2018,NONSTOP,LOWEST,48.2,16.57,0,0,1,0
CHS,DCA,1/25/2018,NONSTOP,POINTS,48.2,16.57,2600,5.6,1,0
PLS,FLL,1/25/2018,NONSTOP,LOWEST,139.46,104.46,0,0,0,0
PLS,FLL,1/25/2018,NONSTOP,POINTS,139.46,104.46,2600,80.96,0,0
SJO,FLL,1/25/2018,NONSTOP,LOWEST,123.21,73.21,0,0,0,0
SJO,FLL,1/25/2018,NONSTOP,POINTS,123.21,73.21,3800,47.21,0,0
CTG,FLL,1/25/2018,NONSTOP,LOWEST,174.06,116.06,0,0,0,0
CTG,FLL,1/25/2018,NONSTOP,POINTS,174.06,116.06,4300,81.56,0,0
ALB,MCO,1/25/2018,NONSTOP,LOWEST,147.2,23.48,0,0,1,0
ALB,MCO,1/25/2018,NONSTOP,POINTS,147.2,23.48,9900,5.6,1,0
PVD,FLL,1/25/2018,NONSTOP,LOWEST,103.2,20.41,0,0,1,0
PVD,FLL,1/25/2018,NONSTOP,POINTS,103.2,20.41,6600,5.6,1,0
BOS,RDU,1/25/2018,NONSTOP,LOWEST,108.2,20.76,0,0,1,0
BOS,RDU,1/25/2018,NONSTOP,POINTS,108.2,20.76,7000,5.6,1,0
PUJ,FLL,1/25/2018,NONSTOP,LOWEST,168.36,98.36,0,0,0,0
PUJ,FLL,1/25/2018,NONSTOP,POINTS,168.36,98.36,5200,62.26,0,0
RIC,BOS,1/25/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
RIC,BOS,1/25/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
PUJ,JFK,1/25/2018,NONSTOP,LOWEST,320.56,121.56,0,0,0,0
PUJ,JFK,1/25/2018,NONSTOP,POINTS,320.56,121.56,14800,62.26,0,0
SJU,JFK,1/25/2018,NONSTOP,LOWEST,127.1,28.1,0,0,1,0
SJU,JFK,1/25/2018,NONSTOP,POINTS,127.1,28.1,7400,5.6,1,0
FLL,SWF,1/25/2018,NONSTOP,LOWEST,103.2,20.41,0,0,1,0
FLL,SWF,1/25/2018,NONSTOP,POINTS,103.2,20.41,6600,5.6,1,0
BOS,PHL,1/25/2018,NONSTOP,LOWEST,63.2,17.62,0,0,1,0
BOS,PHL,1/25/2018,NONSTOP,POINTS,63.2,17.62,3700,5.6,1,0
BOS,MVY,1/25/2018,NONSTOP,LOWEST,159,20.49,0,0,1,0
JFK,ORD,1/25/2018,NONSTOP,LOWEST,67.2,17.9,0,0,1,0
JFK,ORD,1/25/2018,NONSTOP,POINTS,67.2,17.9,4000,5.6,1,0
JFK,MCO,1/25/2018,NONSTOP,LOWEST,109.2,20.83,0,0,1,0
JFK,MCO,1/25/2018,NONSTOP,POINTS,109.2,20.83,7100,5.6,1,0
LGB,SFO,1/25/2018,NONSTOP,LOWEST,39.2,15.94,0,0,1,0
LGB,SFO,1/25/2018,NONSTOP,POINTS,39.2,15.94,1900,5.6,1,0
GND,JFK,1/25/2018,NONSTOP,LOWEST,186.96,73.96,0,0,0,0
GND,JFK,1/25/2018,NONSTOP,POINTS,186.96,73.96,8400,50.46,0,0
MEX,MCO,1/25/2018,NONSTOP,LOWEST,110.4,80.4,0,0,0,0
MEX,MCO,1/25/2018,NONSTOP,POINTS,110.4,80.4,2300,55.7,0,0
FLL,AUS,1/25/2018,NONSTOP,LOWEST,72.2,18.25,0,0,1,0
FLL,AUS,1/25/2018,NONSTOP,POINTS,72.2,18.25,4300,5.6,1,0
ANU,JFK,1/25/2018,NONSTOP,LOWEST,159.96,79.96,0,0,0,0
ANU,JFK,1/25/2018,NONSTOP,POINTS,159.96,79.96,6000,56.46,0,0
RSW,BOS,1/25/2018,NONSTOP,LOWEST,107.2,20.69,0,0,1,0
RSW,BOS,1/25/2018,NONSTOP,POINTS,107.2,20.69,6900,5.6,1,0
AUA,FLL,1/25/2018,NONSTOP,LOWEST,239.96,71.96,0,0,0,0
AUA,FLL,1/25/2018,NONSTOP,POINTS,239.96,71.96,12500,48.46,0,0
TPA,DCA,1/25/2018,NONSTOP,LOWEST,68.2,17.97,0,0,1,0
TPA,DCA,1/25/2018,NONSTOP,POINTS,68.2,17.97,4000,5.6,1,0
BOS,ATL,1/25/2018,NONSTOP,LOWEST,48.2,16.57,0,0,1,0
BOS,ATL,1/25/2018,NONSTOP,POINTS,48.2,16.57,2600,5.6,1,0
POS,FLL,1/25/2018,NONSTOP,LOWEST,169.46,84.46,0,0,0,0
POS,FLL,1/25/2018,NONSTOP,POINTS,169.46,84.46,6300,60.96,0,0
TPA,EWR,1/25/2018,NONSTOP,LOWEST,104.2,20.48,0,0,1,0
TPA,EWR,1/25/2018,NONSTOP,POINTS,104.2,20.48,6700,5.6,1,0
STX,SJU,1/25/2018,NONSTOP,LOWEST,50.6,5.6,0,0,1,0
STX,SJU,1/25/2018,NONSTOP,POINTS,50.6,5.6,3400,5.6,1,0
BNA,FLL,1/25/2018,NONSTOP,LOWEST,48.2,16.57,0,0,1,0
BNA,FLL,1/25/2018,NONSTOP,POINTS,48.2,16.57,2600,5.6,1,0
ROC,JFK,1/25/2018,NONSTOP,LOWEST,68.2,17.97,0,0,1,0
ROC,JFK,1/25/2018,NONSTOP,POINTS,68.2,17.97,4000,5.6,1,0
ALB,FLL,1/25/2018,NONSTOP,LOWEST,122.98,21.79,0,0,1,0
ALB,FLL,1/25/2018,NONSTOP,POINTS,122.98,21.79,8100,5.6,1,0
RIC,FLL,1/25/2018,NONSTOP,LOWEST,104.2,20.48,0,0,1,0
RIC,FLL,1/25/2018,NONSTOP,POINTS,104.2,20.48,6700,5.6,1,0
PAP,FLL,1/25/2018,NONSTOP,LOWEST,186.06,111.06,0,0,0,0
PAP,FLL,1/25/2018,NONSTOP,POINTS,186.06,111.06,5600,87.56,0,0
FLL,JAX,1/25/2018,NONSTOP,LOWEST,53.2,16.92,0,0,1,0
FLL,JAX,1/25/2018,NONSTOP,POINTS,53.2,16.92,2900,5.6,1,0
JAX,DCA,1/25/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
JAX,DCA,1/25/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
FLL,DCA,1/25/2018,NONSTOP,LOWEST,70.2,18.11,0,0,1,0
FLL,DCA,1/25/2018,NONSTOP,POINTS,70.2,18.11,4200,5.6,1,0
PLS,JFK,1/25/2018,NONSTOP,LOWEST,184.46,104.46,0,0,0,0
PLS,JFK,1/25/2018,NONSTOP,POINTS,184.46,104.46,6000,80.96,0,0
BUF,MCO,1/25/2018,NONSTOP,LOWEST,131.2,22.36,0,0,1,0
BUF,MCO,1/25/2018,NONSTOP,POINTS,131.2,22.36,8700,5.6,1,0
SJU,STI,1/25/2018,NONSTOP,LOWEST,88.4,41.4,0,0,0,0
SJU,STI,1/25/2018,NONSTOP,POINTS,88.4,41.4,3500,36.9,0,0
FLL,LIM,1/25/2018,NONSTOP,LOWEST,254.1,43.1,0,0,0,0
FLL,LIM,1/25/2018,NONSTOP,POINTS,254.1,43.1,15700,20.6,0,0
MCO,SJU,1/25/2018,NONSTOP,LOWEST,134.1,28.1,0,0,1,0
MCO,SJU,1/25/2018,NONSTOP,POINTS,134.1,28.1,7900,5.6,1,0
ORH,MCO,1/25/2018,NONSTOP,LOWEST,123.7,17.65,0,0,1,0
ORH,MCO,1/25/2018,NONSTOP,POINTS,123.7,17.65,8500,5.6,1,0
MBJ,MCO,1/25/2018,NONSTOP,LOWEST,164.2,107.2,0,0,0,0
MBJ,MCO,1/25/2018,NONSTOP,POINTS,164.2,107.2,4300,80.5,0,0
BOS,FLL,1/25/2018,NONSTOP,LOWEST,181.2,25.85,0,0,1,0
BOS,FLL,1/25/2018,NONSTOP,POINTS,181.2,25.85,12400,5.6,1,0
FLL,LAX,1/25/2018,NONSTOP,LOWEST,99.2,20.13,0,0,1,0
FLL,LAX,1/25/2018,NONSTOP,POINTS,99.2,20.13,6300,5.6,1,0
ATL,BOS,1/25/2018,NONSTOP,LOWEST,48.2,16.57,0,0,1,0
ATL,BOS,1/25/2018,NONSTOP,POINTS,48.2,16.57,2600,5.6,1,0
BOS,SJC,1/25/2018,NONSTOP,LOWEST,128.98,22.21,0,0,1,0
BOS,SJC,1/25/2018,NONSTOP,POINTS,128.98,22.21,8600,5.6,1,0
BWI,FLL,1/25/2018,NONSTOP,LOWEST,78.19,18.66,0,0,1,0
BWI,FLL,1/25/2018,NONSTOP,POINTS,78.19,18.66,4800,5.6,1,0
LGB,SJC,1/25/2018,NONSTOP,LOWEST,48.98,16.63,0,0,1,0
LGB,SJC,1/25/2018,NONSTOP,POINTS,48.98,16.63,2600,5.6,1,0
BDL,FLL,1/25/2018,NONSTOP,LOWEST,113.2,21.11,0,0,1,0
BDL,FLL,1/25/2018,NONSTOP,POINTS,113.2,21.11,7400,5.6,1,0
JFK,BUR,1/25/2018,NONSTOP,LOWEST,128.2,22.15,0,0,1,0
