Origin,Destination,FlightDate,FlightType,FareType,DollarFare,DollarTax,PointsFare,PointsTax,IsDomesticRoute,IsPrivateFare
TPA,EWR,2/23/2018,NONSTOP,LOWEST,210.2,27.87,0,0,1,0
TPA,EWR,2/23/2018,NONSTOP,POINTS,210.2,27.87,14600,5.6,1,0
CLE,BOS,2/23/2018,NONSTOP,LOWEST,108.27,20.76,0,0,1,0
CLE,BOS,2/23/2018,NONSTOP,POINTS,108.27,20.76,7000,5.6,1,0
DCA,PBI,2/23/2018,NONSTOP,LOWEST,119.2,21.53,0,0,1,0
DCA,PBI,2/23/2018,NONSTOP,POINTS,119.2,21.53,7800,5.6,1,0
BOS,MSY,2/23/2018,NONSTOP,LOWEST,187.2,26.27,0,0,1,0
BOS,MSY,2/23/2018,NONSTOP,POINTS,187.2,26.27,12900,5.6,1,0
JFK,SRQ,2/23/2018,NONSTOP,LOWEST,164.19,24.66,0,0,1,0
JFK,SRQ,2/23/2018,NONSTOP,POINTS,164.19,24.66,11200,5.6,1,0
LGA,FLL,2/23/2018,NONSTOP,LOWEST,140.2,22.99,0,0,1,0
LGA,FLL,2/23/2018,NONSTOP,POINTS,140.2,22.99,9400,5.6,1,0
PBI,LGA,2/23/2018,NONSTOP,LOWEST,246.03,30.37,0,0,1,0
PBI,LGA,2/23/2018,NONSTOP,POINTS,246.03,30.37,17200,5.6,1,0
SJU,PUJ,2/23/2018,NONSTOP,LOWEST,94.4,41.4,0,0,0,0
SJU,PUJ,2/23/2018,NONSTOP,POINTS,94.4,41.4,4000,36.9,0,0
BOS,BWI,2/23/2018,NONSTOP,LOWEST,93.2,19.71,0,0,1,0
BOS,BWI,2/23/2018,NONSTOP,POINTS,93.2,19.71,5900,5.6,1,0
JFK,BOS,2/23/2018,NONSTOP,LOWEST,138.2,22.85,0,0,1,0
JFK,BOS,2/23/2018,NONSTOP,POINTS,138.2,22.85,9200,5.6,1,0
IAD,BOS,2/23/2018,NONSTOP,LOWEST,102.2,20.34,0,0,1,0
IAD,BOS,2/23/2018,NONSTOP,POINTS,102.2,20.34,6600,5.6,1,0
ROC,JFK,2/23/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
ROC,JFK,2/23/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
FLL,CMW,2/23/2018,NONSTOP,LOWEST,138.1,53.1,0,0,0,0
FLL,CMW,2/23/2018,NONSTOP,POINTS,138.1,53.1,6300,30.6,0,0
BOS,BUF,2/23/2018,NONSTOP,LOWEST,78.19,18.66,0,0,1,0
BOS,BUF,2/23/2018,NONSTOP,POINTS,78.19,18.66,4800,5.6,1,0
FLL,LAX,2/23/2018,NONSTOP,LOWEST,99.2,20.13,0,0,1,0
FLL,LAX,2/23/2018,NONSTOP,POINTS,99.2,20.13,6300,5.6,1,0
MCO,BDL,2/23/2018,NONSTOP,LOWEST,340.12,36.94,0,0,1,0
MCO,BDL,2/23/2018,NONSTOP,POINTS,340.12,36.94,28400,5.6,1,0
CLT,JFK,2/23/2018,NONSTOP,LOWEST,101.7,18.91,0,0,1,0
CLT,JFK,2/23/2018,NONSTOP,POINTS,101.7,18.91,6600,5.6,1,0
JFK,LAS,2/23/2018,NONSTOP,LOWEST,126.2,22.01,0,0,1,0
JFK,LAS,2/23/2018,NONSTOP,POINTS,126.2,22.01,8300,5.6,1,0
SMF,LGB,2/23/2018,NONSTOP,LOWEST,73.2,18.32,0,0,1,0
SMF,LGB,2/23/2018,NONSTOP,POINTS,73.2,18.32,4400,5.6,1,0
CHS,JFK,2/23/2018,NONSTOP,LOWEST,84.2,19.08,0,0,1,0
CHS,JFK,2/23/2018,NONSTOP,POINTS,84.2,19.08,5200,5.6,1,0
MCO,SJO,2/23/2018,NONSTOP,LOWEST,136.58,44.58,0,0,0,0
MCO,SJO,2/23/2018,NONSTOP,POINTS,136.58,44.58,6900,22.08,0,0
JFK,POS,2/23/2018,NONSTOP,LOWEST,202.1,28.1,0,0,0,0
JFK,POS,2/23/2018,NONSTOP,POINTS,202.1,28.1,12900,5.6,0,0
SAV,JFK,2/23/2018,NONSTOP,LOWEST,77.2,18.6,0,0,1,0
SAV,JFK,2/23/2018,NONSTOP,POINTS,77.2,18.6,4700,5.6,1,0
FLL,POS,2/23/2018,NONSTOP,LOWEST,113.1,28.1,0,0,0,0
FLL,POS,2/23/2018,NONSTOP,POINTS,113.1,28.1,6300,5.6,0,0
RNO,LGB,2/23/2018,NONSTOP,LOWEST,66.2,17.83,0,0,1,0
RNO,LGB,2/23/2018,NONSTOP,POINTS,66.2,17.83,3900,5.6,1,0
BOS,MVY,2/23/2018,NONSTOP,LOWEST,159,20.49,0,0,1,0
HAV,FLL,2/23/2018,NONSTOP,LOWEST,104.46,59.46,0,0,0,0
HAV,FLL,2/23/2018,NONSTOP,POINTS,104.46,59.46,3400,35.96,0,0
TPA,BOS,2/23/2018,NONSTOP,LOWEST,242.2,30.11,0,0,1,0
TPA,BOS,2/23/2018,NONSTOP,POINTS,242.2,30.11,16900,5.6,1,0
BDL,RSW,2/23/2018,NONSTOP,LOWEST,89.2,19.43,0,0,1,0
BDL,RSW,2/23/2018,NONSTOP,POINTS,89.2,19.43,5600,5.6,1,0
ORD,JFK,2/23/2018,NONSTOP,LOWEST,119.2,21.53,0,0,1,0
ORD,JFK,2/23/2018,NONSTOP,POINTS,119.2,21.53,7800,5.6,1,0
MCO,HPN,2/23/2018,NONSTOP,LOWEST,398.11,40.98,0,0,1,0
MCO,HPN,2/23/2018,NONSTOP,POINTS,398.11,40.98,36600,5.6,1,0
JFK,CUN,2/23/2018,NONSTOP,LOWEST,138.82,54.82,0,0,0,0
JFK,CUN,2/23/2018,NONSTOP,POINTS,138.82,54.82,6300,32.32,0,0
DCA,BOS,2/23/2018,NONSTOP,LOWEST,178.2,25.64,0,0,1,0
DCA,BOS,2/23/2018,NONSTOP,POINTS,178.2,25.64,12200,5.6,1,0
MSY,FLL,2/23/2018,NONSTOP,LOWEST,33.2,15.53,0,0,1,0
MSY,FLL,2/23/2018,NONSTOP,POINTS,33.2,15.53,1500,5.6,1,0
FLL,PLS,2/23/2018,NONSTOP,LOWEST,68.1,28.1,0,0,0,0
FLL,PLS,2/23/2018,NONSTOP,POINTS,68.1,28.1,3000,5.6,0,0
BWI,MCO,2/23/2018,NONSTOP,LOWEST,83.2,19.01,0,0,1,0
BWI,MCO,2/23/2018,NONSTOP,POINTS,83.2,19.01,5200,5.6,1,0
SJU,STI,2/23/2018,NONSTOP,LOWEST,101.4,41.4,0,0,0,0
SJU,STI,2/23/2018,NONSTOP,POINTS,101.4,41.4,4500,36.9,0,0
MBJ,JFK,2/23/2018,NONSTOP,LOWEST,638.8,108.8,0,0,0,0
MBJ,JFK,2/23/2018,NONSTOP,POINTS,638.8,108.8,55800,80.5,0,0
PIT,BOS,2/23/2018,NONSTOP,LOWEST,108.2,20.76,0,0,1,0
PIT,BOS,2/23/2018,NONSTOP,POINTS,108.2,20.76,7000,5.6,1,0
FLL,CUN,2/23/2018,NONSTOP,LOWEST,104.82,54.82,0,0,0,0
FLL,CUN,2/23/2018,NONSTOP,POINTS,104.82,54.82,3800,32.32,0,0
BOS,BDA,2/23/2018,NONSTOP,LOWEST,98.1,28.1,0,0,0,0
BOS,BDA,2/23/2018,NONSTOP,POINTS,98.1,28.1,5200,5.6,0,0
FLL,SNU,2/23/2018,NONSTOP,LOWEST,96.1,53.1,0,0,0,0
FLL,SNU,2/23/2018,NONSTOP,POINTS,96.1,53.1,3200,30.6,0,0
FLL,PUJ,2/23/2018,NONSTOP,LOWEST,129.4,59.4,0,0,0,0
FLL,PUJ,2/23/2018,NONSTOP,POINTS,129.4,59.4,5200,36.9,0,0
DEN,BOS,2/23/2018,NONSTOP,LOWEST,456.59,45.06,0,0,1,0
DEN,BOS,2/23/2018,NONSTOP,POINTS,456.59,45.06,38500,5.6,1,0
MCO,ALB,2/23/2018,NONSTOP,LOWEST,454.35,44.91,0,0,1,0
MCO,ALB,2/23/2018,NONSTOP,POINTS,454.35,44.91,46400,5.6,1,0
FLL,AUA,2/23/2018,NONSTOP,LOWEST,176.1,38.1,0,0,0,0
FLL,AUA,2/23/2018,NONSTOP,POINTS,176.1,38.1,10300,15.6,0,0
HOU,JFK,2/23/2018,NONSTOP,LOWEST,223.2,28.78,0,0,1,0
HOU,JFK,2/23/2018,NONSTOP,POINTS,223.2,28.78,15500,5.6,1,0
HAV,MCO,2/23/2018,NONSTOP,LOWEST,109.46,59.46,0,0,0,0
HAV,MCO,2/23/2018,NONSTOP,POINTS,109.46,59.46,3800,35.96,0,0
FLL,PVD,2/23/2018,NONSTOP,LOWEST,327.8,36.08,0,0,1,0
FLL,PVD,2/23/2018,NONSTOP,POINTS,327.8,36.08,27300,5.6,1,0
RIC,MCO,2/23/2018,NONSTOP,LOWEST,126.2,22.01,0,0,1,0
RIC,MCO,2/23/2018,NONSTOP,POINTS,126.2,22.01,8300,5.6,1,0
CLT,BOS,2/23/2018,NONSTOP,LOWEST,131.7,21,0,0,1,0
CLT,BOS,2/23/2018,NONSTOP,POINTS,131.7,21,8900,5.6,1,0
SLC,LGB,2/23/2018,NONSTOP,LOWEST,88.2,19.36,0,0,1,0
SLC,LGB,2/23/2018,NONSTOP,POINTS,88.2,19.36,5500,5.6,1,0
FLL,CTG,2/23/2018,NONSTOP,LOWEST,191.1,43.1,0,0,0,0
FLL,CTG,2/23/2018,NONSTOP,POINTS,191.1,43.1,11000,20.6,0,0
SDQ,FLL,2/23/2018,NONSTOP,LOWEST,195.46,102.46,0,0,0,0
SDQ,FLL,2/23/2018,NONSTOP,POINTS,195.46,102.46,6900,62.26,0,0
ACK,BOS,2/23/2018,NONSTOP,LOWEST,159,20.49,0,0,1,0
PUJ,SJU,2/23/2018,NONSTOP,LOWEST,188.16,86.16,0,0,0,0
PUJ,SJU,2/23/2018,NONSTOP,POINTS,188.16,86.16,7600,62.26,0,0
RSW,DCA,2/23/2018,NONSTOP,LOWEST,151.2,23.76,0,0,1,0
RSW,DCA,2/23/2018,NONSTOP,POINTS,151.2,23.76,10200,5.6,1,0
SJU,TPA,2/23/2018,NONSTOP,LOWEST,121.1,28.1,0,0,1,0
SJU,TPA,2/23/2018,NONSTOP,POINTS,121.1,28.1,6900,5.6,1,0
MCO,MEX,2/23/2018,NONSTOP,LOWEST,94.82,54.82,0,0,0,0
MCO,MEX,2/23/2018,NONSTOP,POINTS,94.82,54.82,3000,32.32,0,0
MCO,CUN,2/23/2018,NONSTOP,LOWEST,138.82,54.82,0,0,0,0
MCO,CUN,2/23/2018,NONSTOP,POINTS,138.82,54.82,6300,32.32,0,0
MCO,BUF,2/23/2018,NONSTOP,LOWEST,263.2,31.57,0,0,1,0
MCO,BUF,2/23/2018,NONSTOP,POINTS,263.2,31.57,21700,5.6,1,0
PBI,BDL,2/23/2018,NONSTOP,LOWEST,382.68,39.91,0,0,1,0
PBI,BDL,2/23/2018,NONSTOP,POINTS,382.68,39.91,32100,5.6,1,0
BOS,SRQ,2/23/2018,NONSTOP,LOWEST,290.58,33.48,0,0,1,0
BOS,SRQ,2/23/2018,NONSTOP,POINTS,290.58,33.48,20500,5.6,1,0
AUS,FLL,2/23/2018,NONSTOP,LOWEST,97.2,19.99,0,0,1,0
AUS,FLL,2/23/2018,NONSTOP,POINTS,97.2,19.99,6200,5.6,1,0
BOS,JFK,2/23/2018,NONSTOP,LOWEST,138.2,22.85,0,0,1,0
BOS,JFK,2/23/2018,NONSTOP,POINTS,138.2,22.85,9200,5.6,1,0
MCO,AUS,2/23/2018,NONSTOP,LOWEST,82.2,18.94,0,0,1,0
MCO,AUS,2/23/2018,NONSTOP,POINTS,82.2,18.94,5100,5.6,1,0
SEA,LGB,2/23/2018,NONSTOP,LOWEST,101.2,20.27,0,0,1,0
SEA,LGB,2/23/2018,NONSTOP,POINTS,101.2,20.27,6500,5.6,1,0
FLL,ALB,2/23/2018,NONSTOP,LOWEST,248.02,30.51,0,0,1,0
FLL,ALB,2/23/2018,NONSTOP,POINTS,248.02,30.51,17400,5.6,1,0
FLL,SJO,2/23/2018,NONSTOP,LOWEST,94.58,44.58,0,0,0,0
FLL,SJO,2/23/2018,NONSTOP,POINTS,94.58,44.58,3800,22.08,0,0
RSW,HPN,2/23/2018,NONSTOP,LOWEST,683.7,60.91,0,0,1,0
RSW,HPN,2/23/2018,NONSTOP,POINTS,683.7,60.91,70500,5.6,1,0
FLL,HOG,2/23/2018,NONSTOP,LOWEST,138.1,53.1,0,0,0,0
FLL,HOG,2/23/2018,NONSTOP,POINTS,138.1,53.1,6300,30.6,0,0
NAS,BOS,2/23/2018,NONSTOP,LOWEST,771.59,122.59,0,0,0,0
NAS,BOS,2/23/2018,NONSTOP,POINTS,771.59,122.59,68400,99.09,0,0
MBJ,FLL,2/23/2018,NONSTOP,LOWEST,138.2,107.2,0,0,0,0
MBJ,FLL,2/23/2018,NONSTOP,POINTS,138.2,107.2,2300,80.5,0,0
LGB,AUS,2/23/2018,NONSTOP,LOWEST,119.2,21.53,0,0,1,0
LGB,AUS,2/23/2018,NONSTOP,POINTS,119.2,21.53,7800,5.6,1,0
DAB,JFK,2/23/2018,NONSTOP,LOWEST,237.95,29.81,0,0,1,0
DAB,JFK,2/23/2018,NONSTOP,POINTS,237.95,29.81,17900,5.6,1,0
CMW,FLL,2/23/2018,NONSTOP,LOWEST,104.46,59.46,0,0,0,0
CMW,FLL,2/23/2018,NONSTOP,POINTS,104.46,59.46,3400,35.96,0,0
POP,JFK,2/23/2018,NONSTOP,LOWEST,410.26,135.26,0,0,0,0
POP,JFK,2/23/2018,NONSTOP,POINTS,410.26,135.26,20400,62.26,0,0
CHS,BOS,2/23/2018,NONSTOP,LOWEST,185.56,26.16,0,0,1,0
CHS,BOS,2/23/2018,NONSTOP,POINTS,185.56,26.16,12700,5.6,1,0
EWR,PBI,2/23/2018,NONSTOP,LOWEST,94.2,19.78,0,0,1,0
EWR,PBI,2/23/2018,NONSTOP,POINTS,94.2,19.78,6000,5.6,1,0
DCA,CHS,2/23/2018,NONSTOP,LOWEST,134.2,22.57,0,0,1,0
DCA,CHS,2/23/2018,NONSTOP,POINTS,134.2,22.57,8900,5.6,1,0
PBI,DCA,2/23/2018,NONSTOP,LOWEST,104.2,20.48,0,0,1,0
PBI,DCA,2/23/2018,NONSTOP,POINTS,104.2,20.48,6700,5.6,1,0
BOG,FLL,2/23/2018,NONSTOP,LOWEST,183.36,113.36,0,0,0,0
BOG,FLL,2/23/2018,NONSTOP,POINTS,183.36,113.36,5200,76.56,0,0
JFK,NAS,2/23/2018,NONSTOP,LOWEST,118.1,28.1,0,0,0,0
JFK,NAS,2/23/2018,NONSTOP,POINTS,118.1,28.1,6700,5.6,0,0
STI,SJU,2/23/2018,NONSTOP,LOWEST,138.56,78.56,0,0,0,0
STI,SJU,2/23/2018,NONSTOP,POINTS,138.56,78.56,4500,62.26,0,0
DCA,TPA,2/23/2018,NONSTOP,LOWEST,179.95,25.76,0,0,1,0
DCA,TPA,2/23/2018,NONSTOP,POINTS,179.95,25.76,12300,5.6,1,0
GCM,JFK,2/23/2018,NONSTOP,LOWEST,949.24,102.24,0,0,0,0
GCM,JFK,2/23/2018,NONSTOP,POINTS,949.24,102.24,94200,78.74,0,0
LGA,PBI,2/23/2018,NONSTOP,LOWEST,94.2,19.78,0,0,1,0
LGA,PBI,2/23/2018,NONSTOP,POINTS,94.2,19.78,6000,5.6,1,0
MSY,BOS,2/23/2018,NONSTOP,LOWEST,246.03,30.37,0,0,1,0
MSY,BOS,2/23/2018,NONSTOP,POINTS,246.03,30.37,17200,5.6,1,0
JFK,MSY,2/23/2018,NONSTOP,LOWEST,157.2,24.18,0,0,1,0
JFK,MSY,2/23/2018,NONSTOP,POINTS,157.2,24.18,10600,5.6,1,0
JFK,MBJ,2/23/2018,NONSTOP,LOWEST,192.1,72.1,0,0,0,0
JFK,MBJ,2/23/2018,NONSTOP,POINTS,192.1,72.1,8900,49.6,0,0
PAP,JFK,2/23/2018,NONSTOP,LOWEST,268.56,118.56,0,0,0,0
PAP,JFK,2/23/2018,NONSTOP,POINTS,268.56,118.56,11200,95.06,0,0
BOS,ATL,2/23/2018,NONSTOP,LOWEST,65.2,17.76,0,0,1,0
BOS,ATL,2/23/2018,NONSTOP,POINTS,65.2,17.76,3800,5.6,1,0
EWR,STI,2/23/2018,NONSTOP,LOWEST,195.4,59.4,0,0,0,0
EWR,STI,2/23/2018,NONSTOP,POINTS,195.4,59.4,10100,36.9,0,0
SNU,FLL,2/23/2018,NONSTOP,LOWEST,102.46,59.46,0,0,0,0
SNU,FLL,2/23/2018,NONSTOP,POINTS,102.46,59.46,3200,35.96,0,0
BDL,TPA,2/23/2018,NONSTOP,LOWEST,113.2,21.11,0,0,1,0
BDL,TPA,2/23/2018,NONSTOP,POINTS,113.2,21.11,7400,5.6,1,0
FLL,MEX,2/23/2018,NONSTOP,LOWEST,104.82,54.82,0,0,0,0
FLL,MEX,2/23/2018,NONSTOP,POINTS,104.82,54.82,3800,32.32,0,0
SJO,MCO,2/23/2018,NONSTOP,LOWEST,256.61,79.61,0,0,0,0
SJO,MCO,2/23/2018,NONSTOP,POINTS,256.61,79.61,13200,47.21,0,0
SJU,STX,2/23/2018,NONSTOP,LOWEST,55.1,10.1,0,0,1,0
SJU,STX,2/23/2018,NONSTOP,POINTS,55.1,10.1,3400,5.6,1,0
FLL,BGI,2/23/2018,NONSTOP,LOWEST,94.6,29.6,0,0,0,0
FLL,BGI,2/23/2018,NONSTOP,POINTS,94.6,29.6,4900,7.1,0,0
SRQ,JFK,2/23/2018,NONSTOP,LOWEST,308.75,34.75,0,0,1,0
SRQ,JFK,2/23/2018,NONSTOP,POINTS,308.75,34.75,21900,5.6,1,0
MCO,ORH,2/23/2018,NONSTOP,LOWEST,458.59,45.2,0,0,1,0
MCO,ORH,2/23/2018,NONSTOP,POINTS,458.59,45.2,46800,5.6,1,0
RSW,BDL,2/23/2018,NONSTOP,LOWEST,322.19,35.69,0,0,1,0
RSW,BDL,2/23/2018,NONSTOP,POINTS,322.19,35.69,24700,5.6,1,0
SEA,BOS,2/23/2018,NONSTOP,LOWEST,173.2,25.29,0,0,1,0
SEA,BOS,2/23/2018,NONSTOP,POINTS,151.2,23.76,10200,5.6,1,1
JFK,PUJ,2/23/2018,NONSTOP,LOWEST,167.4,59.4,0,0,0,0
JFK,PUJ,2/23/2018,NONSTOP,POINTS,167.4,59.4,8000,36.9,0,0
JFK,RSW,2/23/2018,NONSTOP,LOWEST,150.2,23.69,0,0,1,0
JFK,RSW,2/23/2018,NONSTOP,POINTS,150.2,23.69,10100,5.6,1,0
JFK,PWM,2/23/2018,NONSTOP,LOWEST,68.2,17.97,0,0,1,0
JFK,PWM,2/23/2018,NONSTOP,POINTS,68.2,17.97,4000,5.6,1,0
BOS,SAV,2/23/2018,NONSTOP,LOWEST,117.2,21.39,0,0,1,0
BOS,SAV,2/23/2018,NONSTOP,POINTS,117.2,21.39,7700,5.6,1,0
UVF,JFK,2/23/2018,NONSTOP,LOWEST,747.26,147.26,0,0,0,0
UVF,JFK,2/23/2018,NONSTOP,POINTS,747.26,147.26,63200,78.76,0,0
CUN,BOS,2/23/2018,NONSTOP,LOWEST,750.19,83.19,0,0,0,0
CUN,BOS,2/23/2018,NONSTOP,POINTS,750.19,83.19,70300,32.99,0,0
FLL,BNA,2/23/2018,NONSTOP,LOWEST,59.2,17.34,0,0,1,0
FLL,BNA,2/23/2018,NONSTOP,POINTS,59.2,17.34,3400,5.6,1,0
MCO,MBJ,2/23/2018,NONSTOP,LOWEST,129.1,72.1,0,0,0,0
MCO,MBJ,2/23/2018,NONSTOP,POINTS,129.1,72.1,4300,49.6,0,0
CUN,FLL,2/23/2018,NONSTOP,LOWEST,142.79,59.79,0,0,0,0
CUN,FLL,2/23/2018,NONSTOP,POINTS,142.79,59.79,6200,32.99,0,0
MCO,SWF,2/23/2018,NONSTOP,LOWEST,355.79,38.03,0,0,1,0
MCO,SWF,2/23/2018,NONSTOP,POINTS,355.79,38.03,29800,5.6,1,0
CTG,JFK,2/23/2018,NONSTOP,LOWEST,581.06,181.06,0,0,0,0
CTG,JFK,2/23/2018,NONSTOP,POINTS,581.06,181.06,34800,81.56,0,0
PDX,LGB,2/23/2018,NONSTOP,LOWEST,104.2,20.48,0,0,1,0
PDX,LGB,2/23/2018,NONSTOP,POINTS,104.2,20.48,6700,5.6,1,0
BOS,FLL,2/23/2018,NONSTOP,LOWEST,145.2,23.34,0,0,1,0
BOS,FLL,2/23/2018,NONSTOP,POINTS,145.2,23.34,9800,5.6,1,0
FLL,PHL,2/23/2018,NONSTOP,LOWEST,87.2,19.29,0,0,1,0
FLL,PHL,2/23/2018,NONSTOP,POINTS,87.2,19.29,5500,5.6,1,0
FLL,ORH,2/23/2018,NONSTOP,LOWEST,323.07,35.75,0,0,1,0
FLL,ORH,2/23/2018,NONSTOP,POINTS,323.07,35.75,24800,5.6,1,0
BOS,DFW,2/23/2018,NONSTOP,LOWEST,117.2,21.39,0,0,1,0
BOS,DFW,2/23/2018,NONSTOP,POINTS,117.2,21.39,7700,5.6,1,0
SAV,BOS,2/23/2018,NONSTOP,LOWEST,147.2,23.48,0,0,1,0
SAV,BOS,2/23/2018,NONSTOP,POINTS,147.2,23.48,9900,5.6,1,0
HAV,JFK,2/23/2018,NONSTOP,LOWEST,209.46,59.46,0,0,0,0
HAV,JFK,2/23/2018,NONSTOP,POINTS,209.46,59.46,11200,35.96,0,0
FLL,BWI,2/23/2018,NONSTOP,LOWEST,88.2,19.36,0,0,1,0
FLL,BWI,2/23/2018,NONSTOP,POINTS,88.2,19.36,5500,5.6,1,0
BUF,BOS,2/23/2018,NONSTOP,LOWEST,98.2,20.06,0,0,1,0
BUF,BOS,2/23/2018,NONSTOP,POINTS,98.2,20.06,6300,5.6,1,0
SJU,BDL,2/23/2018,NONSTOP,LOWEST,229.1,28.1,0,0,1,0
SJU,BDL,2/23/2018,NONSTOP,POINTS,229.1,28.1,14900,5.6,1,0
BOS,TPA,2/23/2018,NONSTOP,LOWEST,209.08,27.8,0,0,1,0
BOS,TPA,2/23/2018,NONSTOP,POINTS,209.08,27.8,14500,5.6,1,0
JFK,HOU,2/23/2018,NONSTOP,LOWEST,147.2,23.48,0,0,1,0
JFK,HOU,2/23/2018,NONSTOP,POINTS,147.2,23.48,9900,5.6,1,0
AUS,MCO,2/23/2018,NONSTOP,LOWEST,90.2,19.5,0,0,1,0
AUS,MCO,2/23/2018,NONSTOP,POINTS,90.2,19.5,5700,5.6,1,0
SXM,JFK,2/23/2018,NONSTOP,LOWEST,738.87,86.87,0,0,0,0
SXM,JFK,2/23/2018,NONSTOP,POINTS,738.87,86.87,68700,63.37,0,0
TPA,SJU,2/23/2018,NONSTOP,LOWEST,101.1,28.1,0,0,1,0
TPA,SJU,2/23/2018,NONSTOP,POINTS,101.1,28.1,5500,5.6,1,0
ALB,MCO,2/23/2018,NONSTOP,LOWEST,127.2,22.08,0,0,1,0
ALB,MCO,2/23/2018,NONSTOP,POINTS,127.2,22.08,8400,5.6,1,0
PLS,FLL,2/23/2018,NONSTOP,LOWEST,206.46,104.46,0,0,0,0
PLS,FLL,2/23/2018,NONSTOP,POINTS,206.46,104.46,7600,80.96,0,0
HPN,TPA,2/23/2018,NONSTOP,LOWEST,168.98,25,0,0,1,0
HPN,TPA,2/23/2018,NONSTOP,POINTS,168.98,25,11500,5.6,1,0
HOG,FLL,2/23/2018,NONSTOP,LOWEST,144.46,59.46,0,0,0,0
HOG,FLL,2/23/2018,NONSTOP,POINTS,144.46,59.46,6300,35.96,0,0
FLL,BUF,2/23/2018,NONSTOP,LOWEST,248.2,30.53,0,0,1,0
FLL,BUF,2/23/2018,NONSTOP,POINTS,248.2,30.53,20400,5.6,1,0
STX,SJU,2/23/2018,NONSTOP,LOWEST,50.6,5.6,0,0,1,0
STX,SJU,2/23/2018,NONSTOP,POINTS,50.6,5.6,3400,5.6,1,0
PVD,FLL,2/23/2018,NONSTOP,LOWEST,147.2,23.48,0,0,1,0
PVD,FLL,2/23/2018,NONSTOP,POINTS,147.2,23.48,9900,5.6,1,0
LIR,JFK,2/23/2018,NONSTOP,LOWEST,929.73,110.73,0,0,0,0
LIR,JFK,2/23/2018,NONSTOP,POINTS,929.73,110.73,86300,46.23,0,0
CUN,MCO,2/23/2018,NONSTOP,LOWEST,176.09,61.09,0,0,0,0
CUN,MCO,2/23/2018,NONSTOP,POINTS,176.09,61.09,8600,32.99,0,0
SJO,FLL,2/23/2018,NONSTOP,LOWEST,225.11,78.11,0,0,0,0
SJO,FLL,2/23/2018,NONSTOP,POINTS,225.11,78.11,10900,47.21,0,0
BUF,MCO,2/23/2018,NONSTOP,LOWEST,158.2,24.25,0,0,1,0
BUF,MCO,2/23/2018,NONSTOP,POINTS,158.2,24.25,10700,5.6,1,0
BDA,BOS,2/23/2018,NONSTOP,LOWEST,204.96,134.96,0,0,0,0
BDA,BOS,2/23/2018,NONSTOP,POINTS,204.96,134.96,5200,111.46,0,0
BDL,PBI,2/23/2018,NONSTOP,LOWEST,203.48,27.41,0,0,1,0
BDL,PBI,2/23/2018,NONSTOP,POINTS,203.48,27.41,14100,5.6,1,0
CTG,FLL,2/23/2018,NONSTOP,LOWEST,191.96,118.96,0,0,0,0
CTG,FLL,2/23/2018,NONSTOP,POINTS,191.96,118.96,5500,81.56,0,0
PUJ,FLL,2/23/2018,NONSTOP,LOWEST,309.96,119.96,0,0,0,0
PUJ,FLL,2/23/2018,NONSTOP,POINTS,309.96,119.96,14100,62.26,0,0
BOS,CLT,2/23/2018,NONSTOP,LOWEST,108.2,20.76,0,0,1,0
BOS,CLT,2/23/2018,NONSTOP,POINTS,108.2,20.76,7000,5.6,1,0
SJU,STT,2/23/2018,NONSTOP,LOWEST,62.1,10.1,0,0,1,0
SJU,STT,2/23/2018,NONSTOP,POINTS,62.1,10.1,3900,5.6,1,0
ALB,FLL,2/23/2018,NONSTOP,LOWEST,102.98,20.39,0,0,1,0
ALB,FLL,2/23/2018,NONSTOP,POINTS,102.98,20.39,6600,5.6,1,0
MEX,MCO,2/23/2018,NONSTOP,LOWEST,120.8,80.8,0,0,0,0
MEX,MCO,2/23/2018,NONSTOP,POINTS,120.8,80.8,3000,55.7,0,0
POS,FLL,2/23/2018,NONSTOP,LOWEST,180.76,85.76,0,0,0,0
POS,FLL,2/23/2018,NONSTOP,POINTS,180.76,85.76,7100,62.26,0,0
BNA,FLL,2/23/2018,NONSTOP,LOWEST,82.2,18.94,0,0,1,0
BNA,FLL,2/23/2018,NONSTOP,POINTS,82.2,18.94,5100,5.6,1,0
FLL,SWF,2/23/2018,NONSTOP,LOWEST,204.59,27.48,0,0,1,0
FLL,SWF,2/23/2018,NONSTOP,POINTS,204.59,27.48,14200,5.6,1,0
SRQ,BOS,2/23/2018,NONSTOP,LOWEST,335.39,36.61,0,0,1,0
SRQ,BOS,2/23/2018,NONSTOP,POINTS,335.39,36.61,25700,5.6,1,0
TPA,DCA,2/23/2018,NONSTOP,LOWEST,179.95,25.76,0,0,1,0
TPA,DCA,2/23/2018,NONSTOP,POINTS,179.95,25.76,12300,5.6,1,0
PAP,FLL,2/23/2018,NONSTOP,LOWEST,186.06,111.06,0,0,0,0
PAP,FLL,2/23/2018,NONSTOP,POINTS,186.06,111.06,5600,87.56,0,0
AUA,FLL,2/23/2018,NONSTOP,LOWEST,379.96,71.96,0,0,0,0
AUA,FLL,2/23/2018,NONSTOP,POINTS,379.96,71.96,26800,48.46,0,0
FLL,AUS,2/23/2018,NONSTOP,LOWEST,72.2,18.25,0,0,1,0
