Origin,Destination,FlightDate,FlightType,FareType,DollarFare,DollarTax,PointsFare,PointsTax,IsDomesticRoute,IsPrivateFare
CHS,JFK,12/25/2017,NONSTOP,POINTS,104.2,20.48,6700,5.6,1,0
IAD,JFK,12/25/2017,NONSTOP,LOWEST,83.2,19.01,0,0,1,0
IAD,JFK,12/25/2017,NONSTOP,POINTS,83.2,19.01,5200,5.6,1,0
MCO,PVD,12/25/2017,NONSTOP,LOWEST,83.2,19.01,0,0,1,0
MCO,PVD,12/25/2017,NONSTOP,POINTS,83.2,19.01,5200,5.6,1,0
SFO,JFK,12/25/2017,NONSTOP,LOWEST,198.2,27.04,0,0,1,0
SFO,JFK,12/25/2017,NONSTOP,POINTS,198.2,27.04,13700,5.6,1,0
FLL,PIT,12/25/2017,NONSTOP,LOWEST,78.19,18.66,0,0,1,0
FLL,PIT,12/25/2017,NONSTOP,POINTS,78.19,18.66,4800,5.6,1,0
FLL,ORD,12/25/2017,NONSTOP,LOWEST,202.2,27.32,0,0,1,0
FLL,ORD,12/25/2017,NONSTOP,POINTS,202.2,27.32,14000,5.6,1,0
MCO,HPN,12/25/2017,NONSTOP,LOWEST,88.2,19.36,0,0,1,0
MCO,HPN,12/25/2017,NONSTOP,POINTS,88.2,19.36,5500,5.6,1,0
FLL,DTW,12/25/2017,NONSTOP,LOWEST,48.2,16.57,0,0,1,0
FLL,DTW,12/25/2017,NONSTOP,POINTS,48.2,16.57,2600,5.6,1,0
JFK,OAK,12/25/2017,NONSTOP,LOWEST,298.2,34.01,0,0,1,0
JFK,OAK,12/25/2017,NONSTOP,POINTS,298.2,34.01,22800,5.6,1,0
JFK,SLC,12/25/2017,NONSTOP,LOWEST,383.2,39.94,0,0,1,0
JFK,SLC,12/25/2017,NONSTOP,POINTS,383.2,39.94,32100,5.6,1,0
JFK,PDX,12/25/2017,NONSTOP,LOWEST,371.2,39.11,0,0,1,0
JFK,PDX,12/25/2017,NONSTOP,POINTS,371.2,39.11,28600,5.6,1,0
BOS,BWI,12/25/2017,NONSTOP,LOWEST,167.2,24.87,0,0,1,0
BOS,BWI,12/25/2017,NONSTOP,POINTS,167.2,24.87,11400,5.6,1,0
BOS,PIT,12/25/2017,NONSTOP,LOWEST,123.21,21.81,0,0,1,0
BOS,PIT,12/25/2017,NONSTOP,POINTS,123.21,21.81,8100,5.6,1,0
LGA,MCO,12/25/2017,NONSTOP,LOWEST,260.2,31.36,0,0,1,0
LGA,MCO,12/25/2017,NONSTOP,POINTS,260.2,31.36,21400,5.6,1,0
PBI,BOS,12/25/2017,NONSTOP,LOWEST,68.2,17.97,0,0,1,0
PBI,BOS,12/25/2017,NONSTOP,POINTS,68.2,17.97,4000,5.6,1,0
SAN,FLL,12/25/2017,NONSTOP,LOWEST,180.2,25.78,0,0,1,0
SAN,FLL,12/25/2017,NONSTOP,POINTS,180.2,25.78,12300,5.6,1,0
LAX,FLL,12/25/2017,NONSTOP,LOWEST,322.2,35.69,0,0,1,0
LAX,FLL,12/25/2017,NONSTOP,POINTS,322.2,35.69,22900,5.6,1,0
FLL,BWI,12/25/2017,NONSTOP,LOWEST,78.19,18.66,0,0,1,0
FLL,BWI,12/25/2017,NONSTOP,POINTS,78.19,18.66,4800,5.6,1,0
LGB,FLL,12/25/2017,NONSTOP,LOWEST,312.2,34.99,0,0,1,0
LGB,FLL,12/25/2017,NONSTOP,POINTS,312.2,34.99,22100,5.6,1,0
JFK,TPA,12/25/2017,NONSTOP,LOWEST,318.89,35.46,0,0,1,0
JFK,TPA,12/25/2017,NONSTOP,POINTS,259.2,31.29,19600,5.6,1,1
LGB,BOS,12/25/2017,NONSTOP,LOWEST,228.2,29.13,0,0,1,0
LGB,BOS,12/25/2017,NONSTOP,POINTS,228.2,29.13,15900,5.6,1,0
JFK,AUS,12/25/2017,NONSTOP,LOWEST,370.61,39.07,0,0,1,0
JFK,AUS,12/25/2017,NONSTOP,POINTS,370.61,39.07,31000,5.6,1,0
JFK,KIN,12/25/2017,NONSTOP,LOWEST,429.1,72.1,0,0,0,0
JFK,KIN,12/25/2017,NONSTOP,POINTS,429.1,72.1,31100,49.6,0,0
BUR,JFK,12/25/2017,NONSTOP,LOWEST,201.7,25.89,0,0,1,0
BUR,JFK,12/25/2017,NONSTOP,POINTS,201.7,25.89,14000,5.6,1,0
LGA,FLL,12/25/2017,NONSTOP,LOWEST,318.89,35.46,0,0,1,0
LGA,FLL,12/25/2017,NONSTOP,POINTS,318.89,35.46,26500,5.6,1,0
FLL,MDE,12/25/2017,NONSTOP,LOWEST,446.1,43.1,0,0,0,0
FLL,MDE,12/25/2017,NONSTOP,POINTS,446.1,43.1,38400,20.6,0,0
PBI,EWR,12/25/2017,NONSTOP,LOWEST,78.19,18.66,0,0,1,0
PBI,EWR,12/25/2017,NONSTOP,POINTS,78.19,18.66,4800,5.6,1,0
MCO,SDQ,12/25/2017,NONSTOP,LOWEST,243.4,59.4,0,0,0,0
MCO,SDQ,12/25/2017,NONSTOP,POINTS,243.4,59.4,13700,36.9,0,0
BDL,SJU,12/25/2017,NONSTOP,LOWEST,183.1,28.1,0,0,1,0
BDL,SJU,12/25/2017,NONSTOP,POINTS,183.1,28.1,11500,5.6,1,0
FLL,JAX,12/25/2017,NONSTOP,LOWEST,88.98,19.42,0,0,1,0
FLL,JAX,12/25/2017,NONSTOP,POINTS,88.98,19.42,5600,5.6,1,0
RIC,BOS,12/25/2017,NONSTOP,LOWEST,136.2,22.71,0,0,1,0
RIC,BOS,12/25/2017,NONSTOP,POINTS,136.2,22.71,9100,5.6,1,0
BOS,CLE,12/25/2017,NONSTOP,LOWEST,123.09,21.8,0,0,1,0
BOS,CLE,12/25/2017,NONSTOP,POINTS,123.09,21.8,8100,5.6,1,0
FLL,RDU,12/25/2017,NONSTOP,LOWEST,108.2,20.76,0,0,1,0
FLL,RDU,12/25/2017,NONSTOP,POINTS,108.2,20.76,7000,5.6,1,0
JFK,LAX,12/25/2017,NONSTOP,LOWEST,357.39,38.14,0,0,1,0
JFK,LAX,12/25/2017,NONSTOP,POINTS,357.39,38.14,27500,5.6,1,0
JFK,MCO,12/25/2017,NONSTOP,LOWEST,169.2,25.01,0,0,1,0
JFK,MCO,12/25/2017,NONSTOP,POINTS,169.2,25.01,11500,5.6,1,0
BOS,SFO,12/25/2017,NONSTOP,LOWEST,475.1,46.36,0,0,1,0
BOS,SFO,12/25/2017,NONSTOP,POINTS,475.1,46.36,36900,5.6,1,0
SJC,JFK,12/25/2017,NONSTOP,LOWEST,198.2,27.04,0,0,1,0
SJC,JFK,12/25/2017,NONSTOP,POINTS,198.2,27.04,13700,5.6,1,0
BOS,SDQ,12/25/2017,NONSTOP,LOWEST,463.4,59.4,0,0,0,0
BOS,SDQ,12/25/2017,NONSTOP,POINTS,463.4,59.4,35200,36.9,0,0
MCO,PSE,12/25/2017,NONSTOP,LOWEST,136.1,28.1,0,0,1,0
MCO,PSE,12/25/2017,NONSTOP,POINTS,136.1,28.1,8000,5.6,1,0
JFK,IAD,12/25/2017,NONSTOP,LOWEST,83.2,19.01,0,0,1,0
JFK,IAD,12/25/2017,NONSTOP,POINTS,83.2,19.01,5200,5.6,1,0
LAX,BUF,12/25/2017,NONSTOP,LOWEST,137.98,22.84,0,0,1,0
LAX,BUF,12/25/2017,NONSTOP,POINTS,137.98,22.84,9200,5.6,1,0
OAK,JFK,12/25/2017,NONSTOP,LOWEST,148.2,23.55,0,0,1,0
OAK,JFK,12/25/2017,NONSTOP,POINTS,148.2,23.55,10000,5.6,1,0
MCO,BOS,12/25/2017,NONSTOP,LOWEST,78.19,18.66,0,0,1,0
MCO,BOS,12/25/2017,NONSTOP,POINTS,78.19,18.66,4800,5.6,1,0
MCO,BQN,12/25/2017,NONSTOP,LOWEST,369.1,28.1,0,0,1,0
MCO,BQN,12/25/2017,NONSTOP,POINTS,369.1,28.1,32500,5.6,1,0
SJU,FLL,12/25/2017,NONSTOP,LOWEST,192.1,28.1,0,0,1,0
SJU,FLL,12/25/2017,NONSTOP,POINTS,192.1,28.1,12200,5.6,1,0
BOS,STI,12/25/2017,NONSTOP,LOWEST,394.4,59.4,0,0,0,0
BOS,STI,12/25/2017,NONSTOP,POINTS,394.4,59.4,29200,36.9,0,0
LAX,MCO,12/25/2017,NONSTOP,LOWEST,354.09,37.91,0,0,1,0
LAX,MCO,12/25/2017,NONSTOP,POINTS,354.09,37.91,29600,5.6,1,0
FLL,SJU,12/25/2017,NONSTOP,LOWEST,93.1,28.1,0,0,1,0
FLL,SJU,12/25/2017,NONSTOP,POINTS,93.1,28.1,4900,5.6,1,0
LAS,FLL,12/25/2017,NONSTOP,LOWEST,248.2,30.53,0,0,1,0
LAS,FLL,12/25/2017,NONSTOP,POINTS,248.2,30.53,17400,5.6,1,0
SFO,FLL,12/25/2017,NONSTOP,LOWEST,393.2,40.64,0,0,1,0
SFO,FLL,12/25/2017,NONSTOP,POINTS,393.2,40.64,33000,5.6,1,0
STI,JFK,12/25/2017,NONSTOP,LOWEST,156.56,96.56,0,0,0,0
STI,JFK,12/25/2017,NONSTOP,POINTS,156.56,96.56,4500,62.26,0,0
JFK,BUF,12/25/2017,NONSTOP,LOWEST,88.2,19.36,0,0,1,0
JFK,BUF,12/25/2017,NONSTOP,POINTS,88.2,19.36,5500,5.6,1,0
JFK,PWM,12/25/2017,NONSTOP,LOWEST,38.2,15.87,0,0,1,0
JFK,PWM,12/25/2017,NONSTOP,POINTS,38.2,15.87,1800,5.6,1,0
SLC,MCO,12/25/2017,NONSTOP,LOWEST,319.2,35.48,0,0,1,0
SLC,MCO,12/25/2017,NONSTOP,POINTS,319.2,35.48,22600,5.6,1,0
PHX,JFK,12/25/2017,NONSTOP,LOWEST,241.2,30.04,0,0,1,0
PHX,JFK,12/25/2017,NONSTOP,POINTS,241.2,30.04,16900,5.6,1,0
SEA,JFK,12/25/2017,NONSTOP,LOWEST,224.2,28.85,0,0,1,0
SEA,JFK,12/25/2017,NONSTOP,POINTS,224.2,28.85,15600,5.6,1,0
JFK,SYR,12/25/2017,NONSTOP,LOWEST,63.2,17.62,0,0,1,0
JFK,SYR,12/25/2017,NONSTOP,POINTS,63.2,17.62,3700,5.6,1,0
PDX,JFK,12/25/2017,NONSTOP,LOWEST,279.2,32.69,0,0,1,0
PDX,JFK,12/25/2017,NONSTOP,POINTS,279.2,32.69,19700,5.6,1,0
SLC,JFK,12/25/2017,NONSTOP,LOWEST,208.21,27.74,0,0,1,0
SLC,JFK,12/25/2017,NONSTOP,POINTS,208.21,27.74,14400,5.6,1,0
PSP,JFK,12/25/2017,NONSTOP,LOWEST,163.2,24.6,0,0,1,0
PSP,JFK,12/25/2017,NONSTOP,POINTS,163.2,24.6,11100,5.6,1,0
SJC,BOS,12/25/2017,NONSTOP,LOWEST,188.98,26.39,0,0,1,0
SJC,BOS,12/25/2017,NONSTOP,POINTS,188.98,26.39,13000,5.6,1,0
JFK,ROC,12/25/2017,NONSTOP,LOWEST,83.2,19.01,0,0,1,0
JFK,ROC,12/25/2017,NONSTOP,POINTS,83.2,19.01,5200,5.6,1,0
SMF,JFK,12/25/2017,NONSTOP,LOWEST,304.35,34.44,0,0,1,0
SMF,JFK,12/25/2017,NONSTOP,POINTS,304.35,34.44,21500,5.6,1,0
JFK,SDQ,12/25/2017,NONSTOP,LOWEST,412.4,59.4,0,0,0,0
JFK,SDQ,12/25/2017,NONSTOP,POINTS,412.4,59.4,28300,36.9,0,0
JFK,STI,12/25/2017,NONSTOP,LOWEST,412.4,59.4,0,0,0,0
JFK,STI,12/25/2017,NONSTOP,POINTS,412.4,59.4,28300,36.9,0,0
LAS,BOS,12/25/2017,NONSTOP,LOWEST,172.98,25.28,0,0,1,0
LAS,BOS,12/25/2017,NONSTOP,POINTS,172.98,25.28,11800,5.6,1,0
FLL,BQN,12/25/2017,NONSTOP,LOWEST,110.1,28.1,0,0,1,0
FLL,BQN,12/25/2017,NONSTOP,POINTS,110.1,28.1,6100,5.6,1,0
JFK,PSE,12/25/2017,NONSTOP,LOWEST,160.1,28.1,0,0,1,0
JFK,PSE,12/25/2017,NONSTOP,POINTS,160.1,28.1,9800,5.6,1,0
DEN,JFK,12/25/2017,NONSTOP,LOWEST,148.2,23.55,0,0,1,0
DEN,JFK,12/25/2017,NONSTOP,POINTS,148.2,23.55,10000,5.6,1,0
ABQ,JFK,12/25/2017,NONSTOP,LOWEST,189.95,26.46,0,0,1,0
ABQ,JFK,12/25/2017,NONSTOP,POINTS,189.95,26.46,13100,5.6,1,0
FLL,SDQ,12/25/2017,NONSTOP,LOWEST,258.4,59.4,0,0,0,0
FLL,SDQ,12/25/2017,NONSTOP,POINTS,258.4,59.4,16000,36.9,0,0
RNO,JFK,12/25/2017,NONSTOP,LOWEST,174.98,25.42,0,0,1,0
RNO,JFK,12/25/2017,NONSTOP,POINTS,174.98,25.42,12000,5.6,1,0
PHX,BOS,12/25/2017,NONSTOP,LOWEST,163.2,24.6,0,0,1,0
PHX,BOS,12/25/2017,NONSTOP,POINTS,163.2,24.6,11100,5.6,1,0
LIM,FLL,12/25/2017,NONSTOP,LOWEST,361.4,110.4,0,0,0,0
LIM,FLL,12/25/2017,NONSTOP,POINTS,361.4,110.4,18600,86.9,0,0
SLC,BOS,12/25/2017,NONSTOP,LOWEST,123.21,21.81,0,0,1,0
SLC,BOS,12/25/2017,NONSTOP,POINTS,123.21,21.81,8100,5.6,1,0
LAX,JFK,12/26/2017,NONSTOP,LOWEST,203.2,27.39,0,0,1,0
LAX,JFK,12/26/2017,NONSTOP,POINTS,203.2,27.39,14000,5.6,1,0
UIO,FLL,12/26/2017,NONSTOP,LOWEST,487.47,183.47,0,0,0,0
UIO,FLL,12/26/2017,NONSTOP,POINTS,487.47,183.47,24400,159.97,0,0
MDE,FLL,12/26/2017,NONSTOP,LOWEST,441.76,156.76,0,0,0,0
MDE,FLL,12/26/2017,NONSTOP,POINTS,441.76,156.76,22800,79.06,0,0
KIN,JFK,12/26/2017,NONSTOP,LOWEST,257.28,116.28,0,0,0,0
KIN,JFK,12/26/2017,NONSTOP,POINTS,257.28,116.28,10500,87.98,0,0
PSE,MCO,12/26/2017,NONSTOP,LOWEST,277.75,23.6,0,0,1,0
PSE,MCO,12/26/2017,NONSTOP,POINTS,277.75,23.6,20400,5.6,1,0
BOG,FLL,12/26/2017,NONSTOP,LOWEST,459.46,157.46,0,0,0,0
BOG,FLL,12/26/2017,NONSTOP,POINTS,459.46,157.46,24200,76.56,0,0
SJU,EWR,12/26/2017,NONSTOP,LOWEST,206.1,28.1,0,0,1,0
SJU,EWR,12/26/2017,NONSTOP,POINTS,206.1,28.1,13200,5.6,1,0
SDQ,BOS,12/26/2017,NONSTOP,LOWEST,240.36,109.36,0,0,0,0
SDQ,BOS,12/26/2017,NONSTOP,POINTS,240.36,109.36,9800,62.26,0,0
STI,BOS,12/26/2017,NONSTOP,LOWEST,317.06,121.06,0,0,0,0
STI,BOS,12/26/2017,NONSTOP,POINTS,317.06,121.06,14600,62.26,0,0
BQN,FLL,12/26/2017,NONSTOP,LOWEST,188.05,23.6,0,0,1,0
BQN,FLL,12/26/2017,NONSTOP,POINTS,188.05,23.6,12200,5.6,1,0
SJU,BOS,12/26/2017,NONSTOP,LOWEST,168.1,28.1,0,0,1,0
SJU,BOS,12/26/2017,NONSTOP,POINTS,168.1,28.1,10400,5.6,1,0
POS,JFK,12/26/2017,NONSTOP,LOWEST,242.66,92.66,0,0,0,0
POS,JFK,12/26/2017,NONSTOP,POINTS,242.66,92.66,11200,69.16,0,0
JFK,BQN,12/26/2017,NONSTOP,LOWEST,193.1,28.1,0,0,1,0
JFK,BQN,12/26/2017,NONSTOP,POINTS,193.1,28.1,12300,5.6,1,0
PIT,BOS,12/26/2017,NONSTOP,LOWEST,218.2,28.43,0,0,1,0
PIT,BOS,12/26/2017,NONSTOP,POINTS,218.2,28.43,16400,5.6,1,0
STI,JFK,12/26/2017,NONSTOP,LOWEST,156.56,96.56,0,0,0,0
STI,JFK,12/26/2017,NONSTOP,POINTS,156.56,96.56,4500,62.26,0,0
PWM,JFK,12/26/2017,NONSTOP,LOWEST,118.2,21.46,0,0,1,0
PWM,JFK,12/26/2017,NONSTOP,POINTS,118.2,21.46,7800,5.6,1,0
BTV,JFK,12/26/2017,NONSTOP,LOWEST,231.54,29.36,0,0,1,0
BTV,JFK,12/26/2017,NONSTOP,POINTS,231.54,29.36,17400,5.6,1,0
ROC,JFK,12/26/2017,NONSTOP,LOWEST,243.2,30.18,0,0,1,0
ROC,JFK,12/26/2017,NONSTOP,POINTS,243.2,30.18,21900,5.6,1,0
SYR,JFK,12/26/2017,NONSTOP,LOWEST,220.04,28.56,0,0,1,0
SYR,JFK,12/26/2017,NONSTOP,POINTS,220.04,28.56,19700,5.6,1,0
FLL,BOS,12/26/2017,NONSTOP,LOWEST,181.2,25.85,0,0,1,0
FLL,BOS,12/26/2017,NONSTOP,POINTS,181.2,25.85,12400,5.6,1,0
EWR,BOS,12/26/2017,NONSTOP,LOWEST,81.2,18.87,0,0,1,0
EWR,BOS,12/26/2017,NONSTOP,POINTS,81.2,18.87,5000,5.6,1,0
AUS,JFK,12/26/2017,NONSTOP,LOWEST,289.05,33.38,0,0,1,0
AUS,JFK,12/26/2017,NONSTOP,POINTS,289.05,33.38,20400,5.6,1,0
RSW,EWR,12/26/2017,NONSTOP,LOWEST,98.2,20.06,0,0,1,0
RSW,EWR,12/26/2017,NONSTOP,POINTS,98.2,20.06,6300,5.6,1,0
PSE,JFK,12/26/2017,NONSTOP,LOWEST,203.6,23.6,0,0,1,0
PSE,JFK,12/26/2017,NONSTOP,POINTS,203.6,23.6,13400,5.6,1,0
DTW,BOS,12/26/2017,NONSTOP,LOWEST,233.84,29.52,0,0,1,0
DTW,BOS,12/26/2017,NONSTOP,POINTS,233.84,29.52,17600,5.6,1,0
DCA,BOS,12/26/2017,NONSTOP,LOWEST,153.2,23.9,0,0,1,0
DCA,BOS,12/26/2017,NONSTOP,POINTS,153.2,23.9,10300,5.6,1,0
BWI,BOS,12/26/2017,NONSTOP,LOWEST,113.2,21.11,0,0,1,0
BWI,BOS,12/26/2017,NONSTOP,POINTS,113.2,21.11,7400,5.6,1,0
FLL,SDQ,12/26/2017,NONSTOP,LOWEST,270.4,59.4,0,0,0,0
FLL,SDQ,12/26/2017,NONSTOP,POINTS,270.4,59.4,16900,36.9,0,0
RDU,BOS,12/26/2017,NONSTOP,LOWEST,300.2,34.15,0,0,1,0
RDU,BOS,12/26/2017,NONSTOP,POINTS,300.2,34.15,22900,5.6,1,0
PBI,BOS,12/26/2017,NONSTOP,LOWEST,134.2,22.57,0,0,1,0
PBI,BOS,12/26/2017,NONSTOP,POINTS,134.2,22.57,8900,5.6,1,0
RSW,JFK,12/26/2017,NONSTOP,LOWEST,117.2,21.39,0,0,1,0
RSW,JFK,12/26/2017,NONSTOP,POINTS,117.2,21.39,7700,5.6,1,0
SFO,LGB,12/26/2017,NONSTOP,LOWEST,74.2,18.39,0,0,1,0
SFO,LGB,12/26/2017,NONSTOP,POINTS,74.2,18.39,4500,5.6,1,0
MCO,EWR,12/26/2017,NONSTOP,LOWEST,129.2,22.22,0,0,1,0
MCO,EWR,12/26/2017,NONSTOP,POINTS,129.2,22.22,8600,5.6,1,0
BQN,JFK,12/26/2017,NONSTOP,LOWEST,151.6,23.6,0,0,1,0
BQN,JFK,12/26/2017,NONSTOP,POINTS,151.6,23.6,9500,5.6,1,0
BOS,EWR,12/26/2017,NONSTOP,LOWEST,113.2,21.11,0,0,1,0
BOS,EWR,12/26/2017,NONSTOP,POINTS,113.2,21.11,7400,5.6,1,0
BOS,TPA,12/26/2017,NONSTOP,LOWEST,268.2,31.92,0,0,1,0
BOS,TPA,12/26/2017,NONSTOP,POINTS,268.2,31.92,20400,5.6,1,0
CLE,BOS,12/26/2017,NONSTOP,LOWEST,300.55,34.18,0,0,1,0
CLE,BOS,12/26/2017,NONSTOP,POINTS,300.55,34.18,30200,5.6,1,0
MCO,BDL,12/26/2017,NONSTOP,LOWEST,160.2,24.39,0,0,1,0
MCO,BDL,12/26/2017,NONSTOP,POINTS,160.2,24.39,10900,5.6,1,0
EWR,FLL,12/26/2017,NONSTOP,LOWEST,405.2,41.48,0,0,1,0
EWR,FLL,12/26/2017,NONSTOP,POINTS,405.2,41.48,34000,5.6,1,0
PHL,BOS,12/26/2017,NONSTOP,LOWEST,168.29,24.95,0,0,1,0
PHL,BOS,12/26/2017,NONSTOP,POINTS,168.29,24.95,11500,5.6,1,0
BOS,ATL,12/26/2017,NONSTOP,LOWEST,212,28,0,0,1,0
BOS,ATL,12/26/2017,NONSTOP,POINTS,212,28,15900,5.6,1,0
JFK,MSY,12/26/2017,NONSTOP,LOWEST,366.09,38.75,0,0,1,0
JFK,MSY,12/26/2017,NONSTOP,POINTS,366.09,38.75,28200,5.6,1,0
IAD,JFK,12/26/2017,NONSTOP,LOWEST,98.2,20.06,0,0,1,0
IAD,JFK,12/26/2017,NONSTOP,POINTS,98.2,20.06,6300,5.6,1,0
HPN,MCO,12/26/2017,NONSTOP,LOWEST,408.4,41.7,0,0,1,0
HPN,MCO,12/26/2017,NONSTOP,POINTS,408.4,41.7,37600,5.6,1,0
LGA,BOS,12/26/2017,NONSTOP,LOWEST,48.2,16.57,0,0,1,0
LGA,BOS,12/26/2017,NONSTOP,POINTS,48.2,16.57,2600,5.6,1,0
SJC,LGB,12/26/2017,NONSTOP,LOWEST,68.98,18.02,0,0,1,0
SJC,LGB,12/26/2017,NONSTOP,POINTS,68.98,18.02,4100,5.6,1,0
FLL,MEX,12/26/2017,NONSTOP,LOWEST,256.82,54.82,0,0,0,0
FLL,MEX,12/26/2017,NONSTOP,POINTS,256.82,54.82,17600,32.32,0,0
BOS,PAP,12/26/2017,NONSTOP,LOWEST,545.6,40.6,0,0,0,0
BOS,PAP,12/26/2017,NONSTOP,POINTS,545.6,40.6,48100,18.1,0,0
CHS,DCA,12/26/2017,NONSTOP,LOWEST,164.19,24.66,0,0,1,0
CHS,DCA,12/26/2017,NONSTOP,POINTS,164.19,24.66,11200,5.6,1,0
SYR,FLL,12/26/2017,NONSTOP,LOWEST,647.59,58.39,0,0,1,0
SYR,FLL,12/26/2017,NONSTOP,POINTS,647.59,58.39,66700,5.6,1,0
SJU,MCO,12/26/2017,NONSTOP,LOWEST,240.85,28.1,0,0,1,0
SJU,MCO,12/26/2017,NONSTOP,POINTS,240.85,28.1,15800,5.6,1,0
ACK,BOS,12/26/2017,NONSTOP,LOWEST,189,22.58,0,0,1,0
EWR,TPA,12/26/2017,NONSTOP,LOWEST,467.29,45.81,0,0,1,0
EWR,TPA,12/26/2017,NONSTOP,POINTS,467.29,45.81,43200,5.6,1,0
PIT,FLL,12/26/2017,NONSTOP,LOWEST,507.55,48.62,0,0,1,0
PIT,FLL,12/26/2017,NONSTOP,POINTS,507.55,48.62,52000,5.6,1,0
FLL,BDL,12/26/2017,NONSTOP,LOWEST,134.2,22.57,0,0,1,0
FLL,BDL,12/26/2017,NONSTOP,POINTS,134.2,22.57,8900,5.6,1,0
BWI,FLL,12/26/2017,NONSTOP,LOWEST,271.79,32.17,0,0,1,0
BWI,FLL,12/26/2017,NONSTOP,POINTS,271.79,32.17,27200,5.6,1,0
FLL,RIC,12/26/2017,NONSTOP,LOWEST,137.2,22.78,0,0,1,0
FLL,RIC,12/26/2017,NONSTOP,POINTS,137.2,22.78,9200,5.6,1,0
SLC,LGB,12/26/2017,NONSTOP,LOWEST,147.2,23.48,0,0,1,0
SLC,LGB,12/26/2017,NONSTOP,POINTS,147.2,23.48,10700,5.6,1,0
LGB,OAK,12/26/2017,NONSTOP,LOWEST,84.2,19.08,0,0,1,0
LGB,OAK,12/26/2017,NONSTOP,POINTS,84.2,19.08,5200,5.6,1,0
LGB,SFO,12/26/2017,NONSTOP,LOWEST,105.2,20.55,0,0,1,0
LGB,SFO,12/26/2017,NONSTOP,POINTS,105.2,20.55,7300,5.6,1,0
LGB,SJC,12/26/2017,NONSTOP,LOWEST,68.98,18.02,0,0,1,0
LGB,SJC,12/26/2017,NONSTOP,POINTS,68.98,18.02,4100,5.6,1,0
FLL,NAS,12/26/2017,NONSTOP,LOWEST,162.1,28.1,0,0,0,0
FLL,NAS,12/26/2017,NONSTOP,POINTS,162.1,28.1,10000,5.6,0,0
BOS,DTW,12/26/2017,NONSTOP,LOWEST,168.29,24.95,0,0,1,0
BOS,DTW,12/26/2017,NONSTOP,POINTS,168.29,24.95,11500,5.6,1,0
BOS,BUF,12/26/2017,NONSTOP,LOWEST,155.65,24.07,0,0,1,0
BOS,BUF,12/26/2017,NONSTOP,POINTS,155.65,24.07,10500,5.6,1,0
RDU,FLL,12/26/2017,NONSTOP,LOWEST,290.2,33.46,0,0,1,0
RDU,FLL,12/26/2017,NONSTOP,POINTS,290.2,33.46,24000,5.6,1,0
TPA,JFK,12/26/2017,NONSTOP,LOWEST,190.2,26.48,0,0,1,0
TPA,JFK,12/26/2017,NONSTOP,POINTS,190.2,26.48,13100,5.6,1,0
FLL,DCA,12/26/2017,NONSTOP,LOWEST,189.01,26.4,0,0,1,0
FLL,DCA,12/26/2017,NONSTOP,POINTS,189.01,26.4,13000,5.6,1,0
BOS,ORD,12/26/2017,NONSTOP,LOWEST,234.99,29.6,0,0,1,0
BOS,ORD,12/26/2017,NONSTOP,POINTS,234.99,29.6,16400,5.6,1,0
BOS,AUS,12/26/2017,NONSTOP,LOWEST,451.2,44.69,0,0,1,0
BOS,AUS,12/26/2017,NONSTOP,POINTS,451.2,44.69,41700,5.6,1,0
BUF,FLL,12/26/2017,NONSTOP,LOWEST,600.7,55.12,0,0,1,0
BUF,FLL,12/26/2017,NONSTOP,POINTS,600.7,55.12,61800,5.6,1,0
BOS,PUJ,12/26/2017,NONSTOP,LOWEST,954.4,59.4,0,0,0,0
BOS,PUJ,12/26/2017,NONSTOP,POINTS,954.4,59.4,99500,36.9,0,0
TPA,SJU,12/26/2017,NONSTOP,LOWEST,253.5,28.1,0,0,1,0
TPA,SJU,12/26/2017,NONSTOP,POINTS,253.5,28.1,16700,5.6,1,0
PHL,FLL,12/26/2017,NONSTOP,LOWEST,394.85,40.76,0,0,1,0
PHL,FLL,12/26/2017,NONSTOP,POINTS,394.85,40.76,40100,5.6,1,0
SDQ,JFK,12/26/2017,NONSTOP,LOWEST,232.06,108.06,0,0,0,0
SDQ,JFK,12/26/2017,NONSTOP,POINTS,232.06,108.06,9200,62.26,0,0
MSY,BOS,12/26/2017,NONSTOP,LOWEST,141.2,23.06,0,0,1,0
MSY,BOS,12/26/2017,NONSTOP,POINTS,141.2,23.06,9500,5.6,1,0
ORD,FLL,12/26/2017,NONSTOP,LOWEST,422.44,42.68,0,0,1,0
ORD,FLL,12/26/2017,NONSTOP,POINTS,422.44,42.68,35500,5.6,1,0
FLL,KIN,12/26/2017,NONSTOP,LOWEST,296.1,72.1,0,0,0,0
FLL,KIN,12/26/2017,NONSTOP,POINTS,296.1,72.1,18000,49.6,0,0
JFK,BOS,12/26/2017,NONSTOP,LOWEST,48.2,16.57,0,0,1,0
JFK,BOS,12/26/2017,NONSTOP,POINTS,48.2,16.57,2600,5.6,1,0
BOS,HOU,12/26/2017,NONSTOP,LOWEST,279.2,32.69,0,0,1,0
BOS,HOU,12/26/2017,NONSTOP,POINTS,279.2,32.69,23100,5.6,1,0
MCO,BOS,12/26/2017,NONSTOP,LOWEST,110.2,20.9,0,0,1,0
MCO,BOS,12/26/2017,NONSTOP,POINTS,110.2,20.9,7200,5.6,1,0
DTW,FLL,12/26/2017,NONSTOP,LOWEST,496.05,47.82,0,0,1,0
